question,answer,id
what is the color of the fire,red,501002
what is the color of the lights,red,42578
what is the color of the shoes,green,460737
what is the color of the suit,red,395040
what is the color of the unit,white,349609
what is the color of the tie,yellow,406116
what is the color of the table,brown,221053
what is the color of the cows,brown,480012
what is the color of the light,red,68223
what is the color of the horse,brown,207698
what is the color of the wall,brown,460761
what is the color of the tie,red,406040
what is the color of the bedroom,purple,379891
what is the color of the legs,white,56303
what is the color of the phone,white,397044
what is the color of the pack,orange,54282
what is the color of the flowers,purple,149102
what is the color of the wine,red,148839
what is the color of the dress,red,519616
what is the color of the iron,black,85272
what is the color of the kite,yellow,311589
what is the color of the desk,white,142958
what is the color of the cow,black,502493
what is the color of the suite,gray,507168
what is the color of the wall,gray,179124
what is the color of the toilet,white,338963
what is the color of the vase,purple,201273
what is the color of the chair,brown,416440
what is the color of the cow,black,541510
what is the color of the dog,black,469281
what is the color of the carrot,orange,473952
what is the color of the clock,brown,411385
what is the color of the horses,brown,121333
what is the color of the surface,brown,185070
what is the color of the suit,gray,477654
what is the color of the couch,red,480741
what is the color of the car,yellow,370029
what is the color of the signal,green,398142
what is the color of the dog,gray,252627
what is the color of the sign,red,89072
what is the color of the horses,brown,146573
what is the color of the bus,red,434221
what is the color of the bird,black,463430
what is the color of the umbrella,orange,565572
what is the color of the fixtures,white,414912
what is the color of the tacks,gray,323230
what is the color of the hydrant,yellow,375361
what is the color of the outfit,purple,27646
what is the color of the plates,white,335249
what is the color of the cat,gray,275325
what is the color of the shirt,black,229352
what is the color of the surface,white,103812
what is the color of the boats,red,363160
what is the color of the dispenser,black,146705
what is the color of the team,orange,486471
what is the color of the frisbee,yellow,162828
what is the color of the train,red,517032
what is the color of the shirt,black,50553
what is the color of the rail,green,511454
what is the color of the airplanes,white,425548
what is the color of the laptop,black,196608
what is the color of the walls,blue,172463
what is the color of the horse,brown,147788
what is the color of the trash,black,553984
what is the color of the sky,gray,187929
what is the color of the background,orange,289223
what is the color of the refrigerator,white,212181
what is the color of the horse,brown,203671
what is the color of the plate,white,7090
what is the color of the couch,red,397894
what is the color of the hydrant,yellow,287228
what is the color of the frisbee,white,338197
what is the color of the outside,green,523985
what is the color of the toilet,white,374805
what is the color of the sky,blue,438180
what is the color of the suitcase,brown,470871
what is the color of the dog,brown,540225
what is the color of the horses,brown,50618
what is the color of the horse,brown,307150
what is the color of the water,blue,128922
what is the color of the shorts,blue,427662
what is the color of the post,green,102620
what is the color of the horses,white,237273
what is the color of the cat,black,536738
what is the color of the line,yellow,236990
what is the color of the field,green,333216
what is the color of the plate,white,542138
what is the color of the teddy,brown,507946
what is the color of the train,red,533158
what is the color of the pair,orange,201375
what is the color of the train,red,575432
what is the color of the horse,brown,425066
what is the color of the skis,white,527353
what is the color of the bear,brown,91797
what is the color of the shirt,red,506500
what is the color of the walls,yellow,205902
what is the color of the bottles,blue,343484
what is the color of the refrigerator,white,132081
what is the color of the cow,brown,186275
what is the color of the dog,gray,382356
what is the color of the table,white,96084
what is the color of the vehicle,red,59384
what is the color of the frisbee,green,483089
what is the color of the banana,yellow,563606
what is the color of the cover,blue,94499
what is the color of the foliage,green,112395
what is the color of the marks,blue,209275
what is the color of the shirt,black,574645
what is the color of the plate,white,250735
what is the color of the kite,orange,299972
what is the color of the shirt,green,238255
what is the color of the shirt,red,368368
what is the color of the bear,brown,503715
what is the color of the horse,brown,569253
what is the color of the table,red,492321
what is the color of the cow,brown,247525
what is the color of the jacket,yellow,114732
what is the color of the juice,orange,384173
what is the color of the frisbee,purple,105110
what is the color of the shoes,gray,225703
what is the color of the chair,white,120399
what is the color of the building,brown,288131
what is the color of the car,red,59384
what is the color of the commuter,yellow,361417
what is the color of the field,green,250162
what is the color of the cat,orange,435042
what is the color of the light,red,524520
what is the color of the table,blue,281498
what is the color of the bear,brown,338488
what is the color of the pieces,white,343559
what is the color of the elephant,gray,346223
what is the color of the sign,white,121107
what is the color of the sauce,brown,212610
what is the color of the bird,white,152327
what is the color of the sauce,red,491259
what is the color of the juice,orange,235410
what is the color of the bear,brown,202966
what is the color of the bus,yellow,125213
what is the color of the train,red,68063
what is the color of the beach,blue,431947
what is the color of the umbrella,blue,565183
what is the color of the dog,brown,367785
what is the color of the plate,white,93793
what is the color of the cat,black,159753
what is the color of the eyes,yellow,234217
what is the color of the flowers,orange,278020
what is the color of the door,purple,241797
what is the color of the vase,blue,201530
what is the color of the grass,green,407372
what is the color of the salad,green,282737
what is the color of the teddy,brown,33567
what is the color of the yachts,white,570574
what is the color of the teddy,brown,364850
what is the color of the shirt,white,315025
what is the color of the background,black,551166
what is the color of the motorcycle,blue,95953
what is the color of the flowers,purple,407585
what is the color of the furniture,white,479666
what is the color of the jeans,blue,88671
what is the color of the background,yellow,445605
what is the color of the object,white,451504
what is the color of the umbrella,blue,45528
what is the color of the pot,orange,32523
what is the color of the jacket,red,73513
what is the color of the hydrant,gray,558541
what is the color of the cat,white,249941
what is the color of the fence,green,96414
what is the color of the lights,yellow,488812
what is the color of the hydrant,red,420673
what is the color of the chair,black,348290
what is the color of the bear,brown,359337
what is the color of the field,green,273919
what is the color of the tie,purple,497172
what is the color of the outfit,black,316807
what is the color of the car,white,490112
what is the color of the tie,blue,391726
what is the color of the cat,orange,49062
what is the color of the cow,brown,388922
what is the color of the motorcycle,red,476791
what is the color of the motorcycle,white,97951
what is the color of the patch,green,380016
what is the color of the truck,red,496269
what is the color of the freezer,white,441013
what is the color of the snowsuit,purple,105600
what is the color of the sky,blue,288794
what is the color of the light,yellow,24416
what is the color of the truck,black,256778
what is the color of the building,red,354248
what is the color of the fire,yellow,287228
what is the color of the countertops,gray,23875
what is the color of the elephant,gray,287774
what is the color of the flags,orange,433667
what is the color of the semi,yellow,211116
what is the color of the sign,red,542342
what is the color of the cat,gray,302666
what is the color of the sign,yellow,443735
what is the color of the bike,orange,187509
what is the color of the trunks,blue,252868
what is the color of the bird,brown,205272
what is the color of the skirt,yellow,84157
what is the color of the cat,orange,281213
what is the color of the motorcycles,black,274474
what is the color of the container,red,169878
what is the color of the truck,red,109738
what is the color of the couch,blue,437736
what is the color of the drinks,green,139748
what is the color of the toilet,white,324443
what is the color of the cabose,red,395828
what is the color of the train,red,80283
what is the color of the cake,white,421488
what is the color of the building,red,194419
what is the color of the cat,black,179965
what is the color of the motorcycle,black,351298
what is the color of the bathtub,gray,190547
what is the color of the cabinets,brown,381998
what is the color of the sky,blue,548933
what is the color of the bear,white,301954
what is the color of the spongebob,yellow,523515
what is the color of the sky,blue,90820
what is the color of the plate,white,256419
what is the color of the boat,red,462988
what is the color of the dog,brown,203511
what is the color of the train,blue,482819
what is the color of the plate,white,92
what is the color of the shirt,yellow,478418
what is the color of the area,green,267624
what is the color of the floor,blue,525815
what is the color of the plate,white,578702
what is the color of the cat,blue,271875
what is the color of the bathroom,white,474760
what is the color of the sign,red,291503
what is the color of the trim,blue,534093
what is the color of the bear,brown,266536
what is the color of the room,blue,438315
what is the color of the laptop,white,415991
what is the color of the frisbee,yellow,385146
what is the color of the chair,yellow,445187
what is the color of the bus,green,189361
what is the color of the bird,black,168289
what is the color of the hydrant,red,490680
what is the color of the horses,white,90350
what is the color of the glasses,black,107362
what is the color of the tree,green,143457
what is the color of the cat,black,427251
what is the color of the bus,red,398527
what is the color of the hydrant,yellow,493883
what is the color of the countryside,green,531658
what is the color of the bear,brown,169726
what is the color of the shirt,white,60812
what is the color of the car,yellow,184355
what is the color of the fire,orange,499786
what is the color of the sprinkles,blue,272269
what is the color of the plate,yellow,513733
what is the color of the truck,brown,379409
what is the color of the building,black,141257
what is the color of the cloud,blue,55373
what is the color of the sign,red,492705
what is the color of the shirt,black,469035
what is the color of the umbrella,orange,23812
what is the color of the bag,black,350825
what is the color of the wall,gray,83986
what is the color of the cow,brown,557101
what is the color of the bed,purple,230109
what is the color of the stripe,blue,503091
what is the color of the buildings,red,394970
what is the color of the flowers,red,119579
what is the color of the bears,brown,133278
what is the color of the vases,white,471156
what is the color of the sky,red,159897
what is the color of the horse,brown,83151
what is the color of the eggs,brown,300072
what is the color of the stove,white,395627
what is the color of the sky,blue,570945
what is the color of the towing,yellow,41087
what is the color of the kitten,black,394349
what is the color of the eyes,blue,328069
what is the color of the top,gray,283618
what is the color of the dog,brown,470970
what is the color of the truck,yellow,235536
what is the color of the field,green,393072
what is the color of the sky,blue,316640
what is the color of the hat,black,482699
what is the color of the outfit,green,279457
what is the color of the jar,orange,403424
what is the color of the cat,white,476276
what is the color of the light,green,511553
what is the color of the chairs,white,387599
what is the color of the flower,red,139333
what is the color of the wall,blue,532509
what is the color of the dog,black,152488
what is the color of the wine,red,522288
what is the color of the ribbon,orange,393724
what is the color of the kite,white,22174
what is the color of the hydrant,yellow,526070
what is the color of the shirt,green,304332
what is the color of the motorcycle,red,101643
what is the color of the jackets,blue,94323
what is the color of the bathroom,white,361638
what is the color of the horse,brown,302364
what is the color of the juice,orange,239596
what is the color of the engine,black,365140
what is the color of the truck,blue,391721
what is the color of the car,red,122973
what is the color of the sign,green,203269
what is the color of the horses,brown,317679
what is the color of the vases,blue,221042
what is the color of the drinking,purple,556306
what is the color of the hydrant,red,143339
what is the color of the dog,black,555493
what is the color of the fridge,white,433224
what is the color of the banana,yellow,80408
what is the color of the suit,brown,323646
what is the color of the shirt,black,176978
what is the color of the plane,gray,549708
what is the color of the sign,red,377592
what is the color of the plate,white,38305
what is the color of the plant,green,9709
what is the color of the horse,black,11818
what is the color of the court,purple,559762
what is the color of the train,red,304040
what is the color of the airplane,white,297843
what is the color of the jacket,black,250518
what is the color of the computer,black,197980
what is the color of the hydrain,red,115422
what is the color of the bears,black,431211
what is the color of the sky,blue,15016
what is the color of the light,red,408303
what is the color of the cats,gray,498397
what is the color of the train,red,292879
what is the color of the food,green,467198
what is the color of the dumpster,red,526966
what is the color of the cat,gray,136123
what is the color of the floor,gray,520041
what is the color of the grass,green,513918
what is the color of the dog,white,549488
what is the color of the cat,orange,178178
what is the color of the field,green,151050
what is the color of the truck,orange,577835
what is the color of the shirt,gray,89369
what is the color of the man,white,338618
what is the color of the plant,green,227558
what is the color of the car,blue,447849
what is the color of the grass,green,446633
what is the color of the substance,green,127035
what is the color of the fruits,red,203069
what is the color of the horse,brown,350939
what is the color of the octagons,yellow,233453
what is the color of the sky,blue,248204
what is the color of the flames,orange,222191
what is the color of the outfit,blue,253266
what is the color of the skiing,black,255519
what is the color of the walls,purple,401822
what is the color of the birds,gray,449701
what is the color of the device,white,378022
what is the color of the bear,brown,265315
what is the color of the clouds,gray,157610
what is the color of the dog,black,457477
what is the color of the frisbee,orange,295257
what is the color of the hydrant,red,416936
what is the color of the wall,orange,345797
what is the color of the teddy,brown,265315
what is the color of the grass,green,9865
what is the color of the signs,green,488883
what is the color of the train,blue,436882
what is the color of the bus,green,474419
what is the color of the vase,white,220518
what is the color of the hair,white,532555
what is the color of the bathroom,white,250827
what is the color of the boat,green,556207
what is the color of the plate,white,352835
what is the color of the hillside,green,141051
what is the color of the flowers,yellow,462880
what is the color of the inside,orange,326325
what is the color of the wine,red,143578
what is the color of the outside,purple,63353
what is the color of the horse,brown,538686
what is the color of the water,gray,101863
what is the color of the plate,white,190915
what is the color of the court,blue,145127
what is the color of the hydrant,red,472953
what is the color of the sunflowers,yellow,51124
what is the color of the plate,white,241527
what is the color of the horse,white,349817
what is the color of the frisbee,white,26905
what is the color of the engine,yellow,487953
what is the color of the train,green,79645
what is the color of the sheets,white,50773
what is the color of the suitcase,blue,308119
what is the color of the shirts,red,308277
what is the color of the bear,brown,149835
what is the color of the bear,black,222122
what is the color of the net,red,258950
what is the color of the sky,blue,47692
what is the color of the toppings,green,536317
what is the color of the sign,yellow,72601
what is the color of the lab,yellow,114080
what is the color of the herbs,green,307299
what is the color of the motorcycle,orange,144522
what is the color of the sign,orange,426664
what is the color of the birds,black,300047
what is the color of the toilet,white,372789
what is the color of the sky,blue,61138
what is the color of the light,red,545447
what is the color of the shirt,blue,212672
what is the color of the car,yellow,11812
what is the color of the boat,yellow,499596
what is the color of the suits,black,278612
what is the color of the sky,blue,437958
what is the color of the shirt,white,358421
what is the color of the counter,white,154895
what is the color of the refrigerator,black,330916
what is the color of the frisbee,orange,208913
what is the color of the plane,blue,283426
what is the color of the building,white,87091
what is the color of the tree,orange,76187
what is the color of the chairs,white,142364
what is the color of the fire,yellow,218830
what is the color of the duck,yellow,424222
what is the color of the backsplash,green,186103
what is the color of the plate,white,578765
what is the color of the hydrant,red,42644
what is the color of the bears,brown,500130
what is the color of the bus,red,86452
what is the color of the shirt,blue,46023
what is the color of the bus,green,455340
what is the color of the truck,blue,546716
what is the color of the furniture,blue,336075
what is the color of the horse,black,556694
what is the color of the letters,blue,180272
what is the color of the horses,black,338086
what is the color of the room,yellow,172813
what is the color of the wetsuit,black,353223
what is the color of the cones,orange,397599
what is the color of the bus,red,354282
what is the color of the scissor,black,211983
what is the color of the truck,white,370149
what is the color of the trees,green,573941
what is the color of the jackets,yellow,84670
what is the color of the chair,purple,480576
what is the color of the bus,red,397210
what is the color of the jacket,purple,126301
what is the color of the t-shirt,green,296567
what is the color of the lettering,purple,175418
what is the color of the cat,black,431060
what is the color of the kite,red,430654
what is the color of the plate,white,47737
what is the color of the bus,blue,534849
what is the color of the canoe,red,201213
what is the color of the pants,purple,90293
what is the color of the motorcycles,blue,22487
what is the color of the boots,brown,400430
what is the color of the flowers,white,515434
what is the color of the bikes,red,437354
what is the color of the dog,brown,22462
what is the color of the shirt,purple,273677
what is the color of the room,green,441058
what is the color of the wall,white,304627
what is the color of the dog,brown,494642
what is the color of the bus,blue,400091
what is the color of the jackets,yellow,119304
what is the color of the grass,green,401235
what is the color of the petals,green,68857
what is the color of the model,green,477272
what is the color of the slices,orange,344259
what is the color of the teddy,gray,567523
what is the color of the outfit,black,396871
what is the color of the cat,orange,26359
what is the color of the teddy,brown,541429
what is the color of the blanket,purple,58736
what is the color of the girl,yellow,430086
what is the color of the center,white,283382
what is the color of the couches,brown,503777
what is the color of the horse,brown,242544
what is the color of the toilet,white,139482
what is the color of the hat,orange,411554
what is the color of the couch,gray,410024
what is the color of the truck,white,20460
what is the color of the city,yellow,49254
what is the color of the fountain,yellow,481971
what is the color of the cloth,brown,98478
what is the color of the kite,purple,438858
what is the color of the wall,gray,366810
what is the color of the jacket,black,574419
what is the color of the helmet,black,514650
what is the color of the umbrella,yellow,454887
what is the color of the cows,brown,503153
what is the color of the pants,purple,366753
what is the color of the coat,orange,386684
what is the color of the tiles,white,502665
what is the color of the hydrant,yellow,70271
what is the color of the object,yellow,267731
what is the color of the refrigerator,black,560311
what is the color of the hair,brown,470541
what is the color of the steam,blue,261431
what is the color of the transit,yellow,440885
what is the color of the field,green,39993
what is the color of the dishes,white,235410
what is the color of the figure,yellow,545671
what is the color of the forest,green,222599
what is the color of the cake,blue,169309
what is the color of the bird,gray,469512
what is the color of the sedan,gray,271441
what is the color of the design,green,221615
what is the color of the plate,white,58161
what is the color of the water,blue,7143
what is the color of the bear,brown,420544
what is the color of the frisbee,red,109190
what is the color of the toy,green,30149
what is the color of the coat,blue,579271
what is the color of the dogs,white,319062
what is the color of the sky,blue,441255
what is the color of the phone,red,154916
what is the color of the grass,green,162773
what is the color of the desk,brown,65716
what is the color of the bench,gray,491140
what is the color of the kitchen,white,170308
what is the color of the flowers,purple,233677
what is the color of the dresser,brown,535448
what is the color of the shirt,orange,574645
what is the color of the sky,blue,297843
what is the color of the tree,orange,340103
what is the color of the bus,red,392606
what is the color of the photograph,white,277550
what is the color of the bird,red,518083
what is the color of the sign,yellow,561119
what is the color of the frisbee,yellow,291873
what is the color of the bird,yellow,236941
what is the color of the pole,black,391537
what is the color of the building,red,485696
what is the color of the bus,red,398527
what is the color of the cat,brown,193578
what is the color of the field,green,372247
what is the color of the sign,yellow,268266
what is the color of the suitcases,yellow,267106
what is the color of the light,red,327281
what is the color of the shirts,black,385724
what is the color of the elephant,gray,98773
what is the color of the stop,blue,262191
what is the color of the couch,red,518108
what is the color of the chairs,green,476901
what is the color of the tray,orange,511668
what is the color of the jet,gray,249259
what is the color of the building,red,107705
what is the color of the teddy,brown,84165
what is the color of the stains,brown,330737
what is the color of the field,green,132887
what is the color of the jacket,green,335695
what is the color of the bathroom,purple,420615
what is the color of the motorcycle,yellow,324455
what is the color of the bus,red,456042
what is the color of the court,green,139679
what is the color of the floor,white,117454
what is the color of the light,red,314671
what is the color of the sky,gray,377244
what is the color of the coat,blue,154083
what is the color of the dog,brown,450747
what is the color of the bear,brown,271568
what is the color of the grass,green,240241
what is the color of the tower,blue,100781
what is the color of the grass,green,246976
what is the color of the forest,gray,446614
what is the color of the cupcake,brown,528341
what is the color of the birds,green,171284
what is the color of the chair,red,405264
what is the color of the dog,black,422301
what is the color of the bus,green,373033
what is the color of the peppers,green,220216
what is the color of the shirt,white,103539
what is the color of the tulips,yellow,501323
what is the color of the uniform,green,251293
what is the color of the background,green,176790
what is the color of the plate,white,331331
what is the color of the bench,green,553793
what is the color of the shirt,white,110142
what is the color of the heart,purple,303367
what is the color of the shirt,black,415918
what is the color of the plate,blue,214300
what is the color of the shirt,blue,541050
what is the color of the cow,brown,48111
what is the color of the walls,purple,405852
what is the color of the sign,green,22456
what is the color of the peppers,red,425263
what is the color of the cat,black,310780
what is the color of the umbrella,red,65584
what is the color of the cow,black,284176
what is the color of the building,gray,536553
what is the color of the ornaments,red,186880
what is the color of the train,orange,27988
what is the color of the cones,white,557721
what is the color of the bear,green,219418
what is the color of the shirt,brown,269343
what is the color of the markings,blue,392039
what is the color of the couches,gray,333551
what is the color of the saddle,orange,192335
what is the color of the sneakers,blue,484307
what is the color of the bear,black,358004
what is the color of the train,red,144904
what is the color of the shirt,blue,396941
what is the color of the frisbee,red,91275
what is the color of the symbol,white,434125
what is the color of the cat,gray,228915
what is the color of the bear,brown,261202
what is the color of the jacket,blue,515508
what is the color of the photograph,white,164222
what is the color of the hydrant,yellow,176249
what is the color of the cloth,yellow,336088
what is the color of the luggage,black,160560
what is the color of the couch,brown,180593
what is the color of the teams,green,295884
what is the color of the cat,orange,286141
what is the color of the bathroom,white,546647
what is the color of the cats,orange,338882
what is the color of the bus,red,156963
what is the color of the teddy,brown,169854
what is the color of the hydrant,blue,172582
what is the color of the walls,yellow,435755
what is the color of the sign,blue,340375
what is the color of the plate,white,447170
what is the color of the table,brown,58134
what is the color of the car,white,46211
what is the color of the vase,blue,520133
what is the color of the teddy,red,497693
what is the color of the toilet,white,129725
what is the color of the sign,red,315508
what is the color of the walls,yellow,147290
what is the color of the sky,blue,78169
what is the color of the cats,gray,94444
what is the color of the cat,black,193254
what is the color of the building,brown,114624
what is the color of the bed,red,46306
what is the color of the tower,brown,14736
what is the color of the frisbee,white,382789
what is the color of the dogs,brown,336353
what is the color of the elephant,gray,341161
what is the color of the room,yellow,433296
what is the color of the bench,brown,94954
what is the color of the shirt,blue,457889
what is the color of the luggage,black,574251
what is the color of the shirt,blue,352187
what is the color of the water,blue,18535
what is the color of the sky,blue,10241
what is the color of the frisbee,green,443562
what is the color of the couch,black,295780
what is the color of the shirt,blue,470915
what is the color of the patch,blue,557067
what is the color of the drinks,brown,521480
what is the color of the bird,white,362783
what is the color of the bear,yellow,214008
what is the color of the dog,white,154062
what is the color of the clouds,gray,503779
what is the color of the geese,white,5259
what is the color of the truck,yellow,119604
what is the color of the light,red,475692
what is the color of the court,blue,28961
what is the color of the bus,blue,457948
what is the color of the sign,red,203920
what is the color of the lays,black,298721
what is the color of the tower,black,62740
what is the color of the store,red,205808
what is the color of the skateboard,red,206216
what is the color of the toilet,white,362151
what is the color of the uniform,green,246755
what is the color of the bus,red,173798
what is the color of the cat,black,417802
what is the color of the field,green,282009
what is the color of the icing,green,71521
what is the color of the piece,brown,525443
what is the color of the background,black,110567
what is the color of the truck,orange,238902
what is the color of the bear,brown,223950
what is the color of the medium,brown,325063
what is the color of the bird,white,535340
what is the color of the tennis,purple,288943
what is the color of the bananas,yellow,501307
what is the color of the suitcase,brown,6777
what is the color of the suits,black,392222
what is the color of the ribbon,blue,101692
what is the color of the sky,blue,561648
what is the color of the blanket,red,116220
what is the color of the juice,orange,569567
what is the color of the bear,black,499634
what is the color of the field,green,409889
what is the color of the bushes,brown,453906
what is the color of the plane,white,387419
what is the color of the tie,brown,479120
what is the color of the bathroom,white,562849
what is the color of the commuter,yellow,120276
what is the color of the bear,black,299722
what is the color of the hat,red,40251
what is the color of the shirt,white,397582
what is the color of the stems,brown,355628
what is the color of the car,white,84625
what is the color of the dog,brown,334616
what is the color of the bear,brown,267350
what is the color of the sky,blue,440786
what is the color of the dog,white,510402
what is the color of the refrigerator,black,87126
what is the color of the bat,red,389249
what is the color of the playing,black,109950
what is the color of the cars,yellow,131400
what is the color of the sofa,purple,554598
what is the color of the apple,orange,415222
what is the color of the jacket,yellow,379308
what is the color of the bathtub,white,556660
what is the color of the bus,red,424429
what is the color of the boulders,gray,186255
what is the color of the elephant,gray,499997
what is the color of the tree,orange,531093
what is the color of the plate,white,201662
what is the color of the water,black,480433
what is the color of the jet,gray,214932
what is the color of the pizza,green,488564
what is the color of the skateboard,black,382969
what is the color of the bathroom,white,66930
what is the color of the truck,blue,384698
what is the color of the boats,white,327059
what is the color of the machine,white,395627
what is the color of the van,gray,289807
what is the color of the bear,gray,2770
what is the color of the inside,orange,326390
what is the color of the jacket,blue,420692
what is the color of the horse,brown,497873
what is the color of the horse,brown,209383
what is the color of the cap,blue,147975
what is the color of the tables,white,400534
what is the color of the grass,green,298658
what is the color of the bear,brown,529379
what is the color of the phone,brown,334135
what is the color of the forest,green,347660
what is the color of the cat,black,207857
what is the color of the orchids,orange,90140
what is the color of the uniform,red,133482
what is the color of the motorcycle,yellow,399102
what is the color of the owl,gray,566128
what is the color of the plate,purple,98944
what is the color of the officers,yellow,408799
what is the color of the hydrant,red,553976
what is the color of the walls,red,482296
what is the color of the foliage,green,568256
what is the color of the rug,blue,473681
what is the color of the troughs,blue,366975
what is the color of the freezer,brown,47833
what is the color of the sign,red,126994
what is the color of the shirt,blue,280420
what is the color of the firetruck,red,158130
what is the color of the bike,red,127400
what is the color of the shirt,blue,44135
what is the color of the hose,yellow,29671
what is the color of the boat,white,521972
what is the color of the dish,white,216715
what is the color of the clock,orange,164189
what is the color of the cloth,gray,160298
what is the color of the suit,purple,63703
what is the color of the cat,black,276507
what is the color of the frisbee,purple,579757
what is the color of the sign,blue,37854
what is the color of the field,green,188062
what is the color of the shirt,green,185313
what is the color of the figure,purple,220218
what is the color of the bananas,green,316826
what is the color of the plate,white,245472
what is the color of the jacket,gray,70854
what is the color of the hoodie,green,372674
what is the color of the motorcycle,red,21151
what is the color of the sign,orange,171806
what is the color of the fire,red,283500
what is the color of the walls,blue,439428
what is the color of the glove,blue,528074
what is the color of the bowl,white,192631
what is the color of the flowers,purple,78320
what is the color of the room,purple,369321
what is the color of the toaster,orange,291321
what is the color of the photo,white,155624
what is the color of the paws,brown,415039
what is the color of the cycle,yellow,399102
what is the color of the horse,brown,443934
what is the color of the umbrella,red,581571
what is the color of the plates,white,105976
what is the color of the umbrella,purple,452619
what is the color of the umbrella,yellow,51270
what is the color of the refrigerator,black,294937
what is the color of the tarp,gray,65098
what is the color of the dog,brown,357966
what is the color of the trucks,red,164461
what is the color of the cat,black,424760
what is the color of the speakers,black,56828
what is the color of the horse,black,401759
what is the color of the sky,blue,468182
what is the color of the fixtures,white,463309
what is the color of the bowl,orange,389152
what is the color of the lid,brown,544875
what is the color of the elephant,gray,25541
what is the color of the man,black,270024
what is the color of the plate,white,6512
what is the color of the flowers,purple,16890
what is the color of the shorts,black,545088
what is the color of the horse,white,179238
what is the color of the toilet,white,417039
what is the color of the line,red,450434
what is the color of the bus,yellow,366734
what is the color of the vegetables,green,336354
what is the color of the airplane,orange,555658
what is the color of the skiing,purple,63703
what is the color of the fire,yellow,125503
what is the color of the pillow,white,249240
what is the color of the plate,white,499801
what is the color of the toilet,white,503318
what is the color of the sign,yellow,541463
what is the color of the umbrellas,orange,335066
what is the color of the cat,gray,44545
what is the color of the bathroom,blue,129310
what is the color of the couch,white,262561
what is the color of the couch,white,203160
what is the color of the umbrella,orange,285826
what is the color of the ball,blue,444692
what is the color of the stripe,orange,275939
what is the color of the elephants,brown,245746
what is the color of the urinals,white,80556
what is the color of the lighting,green,516596
what is the color of the phones,gray,316583
what is the color of the sheep,black,393386
what is the color of the bears,black,250385
what is the color of the mote,white,106346
what is the color of the surf,blue,260677
what is the color of the outfit,red,274116
what is the color of the mountains,brown,531450
what is the color of the plate,white,402235
what is the color of the table,black,479916
what is the color of the bird,black,77563
what is the color of the plane,yellow,228754
what is the color of the bench,green,86754
what is the color of the sign,yellow,538001
what is the color of the car,white,22032
what is the color of the flower,red,442060
what is the color of the bear,brown,126607
what is the color of the laptop,gray,541994
what is the color of the curtains,red,34831
what is the color of the shirt,red,372288
what is the color of the grass,green,78681
what is the color of the suitcase,black,187582
what is the color of the jersey,orange,451969
what is the color of the couch,brown,174303
what is the color of the scissors,yellow,129192
what is the color of the horse,brown,290941
what is the color of the shirt,red,251115
what is the color of the liquid,purple,132698
what is the color of the hair,red,143958
what is the color of the cone,orange,128957
what is the color of the couch,brown,139758
what is the color of the bench,green,194089
what is the color of the surfing,yellow,348111
what is the color of the field,green,282793
what is the color of the building,white,421309
what is the color of the cat,white,487361
what is the color of the eyes,blue,466734
what is the color of the drink,orange,120491
what is the color of the grazing,gray,212629
what is the color of the pasture,green,339151
what is the color of the jacket,orange,235110
what is the color of the jersey,black,51800
what is the color of the heels,black,334381
what is the color of the couch,red,97902
what is the color of the day,blue,497522
what is the color of the shirt,orange,577817
what is the color of the shirt,gray,457906
what is the color of the car,yellow,372740
what is the color of the tie,red,50817
what is the color of the luggage,red,133788
what is the color of the fire,blue,269160
what is the color of the bus,red,24600
what is the color of the dress,white,398949
what is the color of the t-shirt,black,382789
what is the color of the bananas,brown,138507
what is the color of the bus,red,373653
what is the color of the umbrella,purple,229544
what is the color of the grass,green,310092
what is the color of the chair,orange,20809
what is the color of the shirt,blue,411009
what is the color of the kite,blue,418384
what is the color of the cat,gray,367836
what is the color of the top,black,32720
what is the color of the coats,orange,29582
what is the color of the truck,blue,191729
what is the color of the airplane,white,184300
what is the color of the dog,brown,240873
what is the color of the umbrella,orange,565572
what is the color of the motorcycle,black,422298
what is the color of the dog,brown,243051
what is the color of the train,orange,389392
what is the color of the table,white,350640
what is the color of the motorcycle,green,219254
what is the color of the court,blue,397772
what is the color of the sheep,white,211552
what is the color of the frisbee,white,412687
what is the color of the field,green,472913
what is the color of the bear,black,550099
what is the color of the horses,brown,411937
what is the color of the surface,white,105580
what is the color of the vests,orange,232231
what is the color of the field,green,552678
what is the color of the cat,gray,313812
what is the color of the cat,orange,75334
what is the color of the cap,blue,269863
what is the color of the hydrant,yellow,481532
what is the color of the fridge,black,316353
what is the color of the cats,gray,436214
what is the color of the cat,orange,187752
what is the color of the cows,brown,521311
what is the color of the train,yellow,446307
what is the color of the bird,blue,432805
what is the color of the vase,blue,30875
what is the color of the substance,purple,571656
what is the color of the sign,green,68821
what is the color of the cat,brown,266038
what is the color of the box,blue,407930
what is the color of the umbrellas,blue,490646
what is the color of the bear,black,63486
what is the color of the bag,green,74524
what is the color of the dresses,white,377450
what is the color of the dog,brown,66164
what is the color of the cones,orange,187732
what is the color of the onions,green,108914
what is the color of the pole,green,79268
what is the color of the dress,purple,501700
what is the color of the tear,brown,456422
what is the color of the stuff,green,213241
what is the color of the horse,black,131833
what is the color of the cabinet,black,456070
what is the color of the cabinets,white,130506
what is the color of the fence,black,252693
what is the color of the tag,yellow,409433
what is the color of the tops,brown,298034
what is the color of the pole,yellow,261342
what is the color of the table,green,215746
