question,answer,id
how many children is playing in a living room around a table,three,421108
how many fish on the table with a filet knife,eight,319594
how many giraffes walking and standing near several trees,three,521678
how many person swings the frisbee in the air while another looks on,one,62872
how many zebra graze in the grassy field that is not in the wild,four,478967
how many different flavored donuts sitting on the table next to a cup of coffee,three,306798
how many ladies stand outside with umbrellas in their hands,three,293853
how many different people are serving the tennis ball,three,246918
how many slices of square cut pizza is sitting on a plate with a fork,two,473254
how many people are posing on the tennis court,three,217463
how many surfers is finishing their runs on small waves,two,50511
how many blue street signs on a pole above a highway,four,169589
how many different kinds of pizza laid out at a buffet,four,214997
how many zebras are there standing next to the lake,five,483442
how many kid on the skateboard is filming another kid on a skateboard,one,492129
how many white foot does the large brown horse have,one,569253
how many child pulls another on a sled while an adult skis behind them,one,332397
how many people walk out into the blue ocean,four,286925
how many men standing around two pizzas in a conference room,four,297495
how many people are there walking down a road carrying umbrellas,three,560687
"how many mirror images of toilets , a sink , and a tub",three,335380
how many computer monitors sitting on the desk top behind a keyboard and mouse,two,458522
how many young men is having a sporting match outdoors,two,198327
"how many baseball players are on the field , with one trying take his swing",three,580974
how many suit cases stacked on top of each other from big to small,six,198064
how many pies on separate plates on a table,three,74794
how many police officers are sitting on their motorcycles,two,345020
how many airplanes are trailing smoke as they fly downwards,four,223459
how many colorfully painted boats are docked close together,six,185302
how many girls at a wooden table is cutting into a cake,two,439576
how many slices does the paper plate hold of pizza,two,134420
how many elephants is performing an act for a crowd of spectators,four,419001
how many giraffes stand in an enclosure with a city in the background,two,435665
how many wine glasses on a platter full of wine,three,153845
how many people pose together on the dance floor,three,4684
how many men in a canoe on the ocean,four,495334
how many plates are there with what appear to be meatball subs on them,three,154382
how many little boys is sitting next to each other on a blanket,two,575649
how many people is standing in the airport looking at phones,three,225508
how many elephants in a zoo enclosure with rocks,two,366558
how many dead stuffed zebra on display at a museum,two,528129
how many big black bears are there on the car,three,559865
how many giraffe are walking through the tall grass,four,382318
how many rider is the yellow motorcycle carrying,one,191995
how many people on skis is leading a horse through the snow,two,544483
how many teddy bears are sitting in the bush,two,406628
how many classic cars parked in the lot with one towing a trailer,two,466523
how many zebras is looking at each other over a stoned wall,two,11948
how many sheep with long coats are standing in the grass on a hill,three,21772
how many boys in a brick and dirt yard with one is preparing to throw a disc,four,50274
how many pieces of luggage leaned up against a tree,two,222426
how many young children is laying in a bed with a stuffed animal,four,372729
how many identical guys are performing tricks on skateboards,four,555143
how many plates of prepared lobster sit near drinks on a dinner table,two,471345
how many women standing next to each other on their cell phones,two,501618
how many blue chairs are sitting at the breakfast bar,two,292719
how many kids is eating a cake and have smeared it on their lips,two,168774
how many double beds in a hotel room with a logo on the comforter,two,60892
how many standing does hands holding small white objects on person seated,one,126714
how many plates filled with cakes and muffins on a table,three,44247
how many sheep are walking away from the dog in a tight group,three,283921
how many snowboarders travel down the side of a snowy hill,three,465765
how many bulls stand in the sand outside a house,three,543980
how many small dogs are various breeds and colors,four,79021
how many identical wooden walls does the small bathroom have,four,416565
"how many plates of food , water , butter and wine on a wood table",two,165542
how many cell phones is sitting on top of a laptop computer,four,320125
how many brown bears in an open enclosure interacting with each other,two,356010
how many toilet bowls are lined against the old bathroom wall,six,534291
how many zebra standing side by side on a dirty field,two,59987
several people in black red and green are on a field as how many person wears white shorts and two people have their arms up toward a white frisbee,one,456082
how many people walk down the walking path,two,379781
how many giraffes walking in an enclosure in front of a brick wall,two,66943
how many women is eating a meal on a terrace above a green valley,two,54194
how many tennis opponents shake hands at the net,two,331549
how many zebras is being observed in their natural habitat,three,198706
how many polar bears are on the rocks fighting,two,538737
how many people on the beach is playing a game,four,30299
how many women at their stuff in a tennis court,two,494257
how many person is missing,one,567161
how many hot dogs next to a huge tray of fries,three,386603
how many kids riding skateboards at an outdoor skate park,seven,102910
how many colorful knit bear toys with button eyes,three,437446
how many pizzas that are on plates on a table,three,42785
how many people hiking up the side of a snowy mountain,two,546395
how many women standing in front of cupcakes and pastries,six,200138
how many urinals is sitting on a white tiled wall in a restroom,four,446807
how many men standing near each other playing wii,two,512458
how many pedestrians walking on a sidewalk during winter,three,279485
how many women on vacation is sitting with their luggage,two,121056
how many police are riding horses through a crowd,four,160968
how many giraffe stand in side a fenced in area,five,555668
how many identical airplanes is flying with their landing gear down,two,330796
how many women is riding an old motorcycle with a side car,two,80341
how many persons is watching video games on television in a room,two,27149
how many men are sitting on the orange coach,three,493959
how many penguin set atop the back of a toy car with another toy figure laying on the ground,one,385295
how many giraffes with dried grass and trees in gray light,two,284274
how many peopel alk under and umbrella in the rain,two,513482
how many buses is travelling on the same street and a man walking in front of them,three,432593
"how many giraffes is standing on all fours next to one another with grass , bushes and trees around them",two,172426
how many skiers are posing on their skis at a ski lodge,four,454162
how many stuffed teddy bears sitting in the red wagon,seven,527073
how many zebras standing in a field of tall wheat,five,269206
how many men is holding tennis rackets and balls on a tennis court,two,519533
how many teddy bears are there inside a red wagon,seven,527073
how many cows graze in the grassy field,two,379279
how many men kidnapped and tied up with ropes,three,480088
how many giraffes is reaching up high to eat food from a container,three,322897
how many giraffes is standing in the grass outside getting some shade,two,41785
how many dogs is playing on floor in living room area,two,380893
how many zebras next to each other grazing in a grass field,three,230057
how many contrails mark the passing of these jets in formation,seven,290192
how many baseball players standing around a base,three,65162
how many people jumping in the air and reaching for a frisbee,four,339384
how many giraffes is leaning out of a window looking at something,two,367449
how many bowl show fruit and vegetables in them,four,322411
how many people is holding open umbrellas and a large basket walking through a field of tall plants,three,2672
how many young men play the frisbee game in the park,three,541082
how many different types of birds is sitting on the branch of a tree,three,370745
how many people is posing for a picture with a lot of wine glasses on the table,nine,100396
how many clocks on the tower are visible on the large white building,two,74927
how many zebra walk together on the short grass,two,5344
"how many small , frosted gourmet cakes served on the round cake tray",four,149202
how many people play baseball on a field while people watch from the stands,six,406055
how many slices of pizza on each black disposable plate with disposable utensils are on tables for diners,two,217113
how many men in a break-room playing video games together,two,20794
how many people is sitting on a bench looking out a green fields,two,266289
how many giraffes is reaching over the railing towards a small boy,two,367164
how many hot dogs on a paper plate near a cup,two,148343
how many skiers is going through obstacles on a ski slope,five,433667
how many people walk through the narrow streets of a chinatown,four,539434
how many sofas does the large living room have covered with pillows,two,398842
how many brown ducks standing around in the brush,five,260033
how many people stand beside the vending truck parked near a building,four,59005
how many women sit on the boat in their bathing suits,two,166408
how many horses in stables near some pickup trucks and rv camper,four,377421
how many people are posing for the camera while waiting to go skiing,four,417219
how many small child is attempting to get close to another child as they are pulling away,one,151729
"how many young men play the video game , while a woman watches",two,245116
how many surfers are walking towards the ocean with their boards,two,539051
how many giraffe is walking through a grass covered hillside,two,249656
how many kites are there flying near a monument,three,557368
"how many sheep in their enclosure , one of them has their head through the rails",five,516410
how many people standing in an industrial kitchen talking,two,136949
how many dogs is laying beside each other on a couch,two,446829
how many different pictures with six different choices of what you can eat,six,58796
how many zebra standing in a high grass plain,four,142622
how many cow looks at the camera while a second grazes in a pasture,one,515296
how many bears are crossing the road next to some woods,four,465559
how many men is sitting in a sailboat with two sails,two,175154
how many people are there walking up a hill to go skiing,four,19096
how many men are around the table with food on it,five,86668
how many people are packaging up the box in a factory,three,323213
how many slices of bread with bananas on a wooden cutting board,two,528992
how many unrelated signs hung on the side of a building,three,252122
how many giraffes standing under a tree in the shade,two,490062
how many person is flying the kite in the bright blue sky,one,8933
how many people cross country skiing in a wooded area,three,400094
how many trains is traveling on different sections on tracks in a trainyard,two,255741
how many teddy bears are hung from the rocky area,six,473972
how many small spires does the large square clock tower have around a big spire,four,98008
how many giraffes in a grassy area next to rock wall and people,two,477046
how many layer dessert garnished with the raspberry,three,246160
how many lane highway with construction is being done,four,263479
how many men are there on a field playing frisbee,two,537520
how many blue vases with yellow flowers on a tablecloth,three,221042
how many product is the large sign posted to disassociate from another company 's product,one,121107
how many guys are outside playing with the disc,two,260982
restaurant kitchen scene showing how many cakes on a wood table,four,496424
how many people standing on top of a hill with skis,two,129071
how many elephant carrying people walks on the roadside,two,428587
how many fighter jets is flying in formation trailing smoke,four,461940
how many bratwursts are there cooking on a charcoal grill,eight,148516
"how many people stand in the know , surrounded by their ski equipment",three,213642
how many birds could be electrocuted if the wire malfunctions,six,255176
"how many males is playing soccer , two of which are on the same team while the third male opposes them",three,499912
how many zebra is fighting in a dirt covered field,two,514846
how many woman is talking on her cellphone next to luggage while another looks on,one,473403
how many asian police officers are eating separate donuts,two,443049
"how many dog is peering in the handbag , the other is lying peacefully on the bed",one,560909
how many bats are sitting on top of a table,five,528432
how many women with surfboards is watching the waves on a beach,two,248910
how many story tower of a clock at the top,three,571047
how many cows are walking toward the water hole,two,492502
how many kids watch as one runs with a red kite,four,85151
how many young giraffes in shade nursing from their mother,two,70923
how many cows are laying end to end in a hilly pasture,two,351420
how many photographs of a plane is flying over trees,three,493081
how many yaks grazing grass in an open field,two,495218
how many chairs in a train car along with curtains,six,192707
the man directing how many cows with a dog following,three,276951
how many horsed grazing in a field bordered by tree.s,three,471312
how many elephants are there walking together in the wild,three,247895
how many women are standing in the kitchen reading,three,92380
how many sheep with two other sheep behind a fence,one,37823
how many photographs of a traffic light is showing a red and green light,two,80739
how many guys are sitting at table . one is looking at a cell phone and a computer,two,535817
how many parking meters in a parking bay with cars,two,329152
the young child that has how many foot on a skateboard,one,138100
how many zebras standing in the a grass field,four,312205
how many giraffes standing over a pile of stones,two,435913
how many truck has another of the exact same truck on its bed,one,469658
how many people riding on a boat on a large body of water,two,406938
how many giraffes walking in the wild on the dry terrain,two,362785
how many small cows in a large dry field,six,135251
how many airplanes are flying in the gray clouds,four,356097
how many people are getting ready to ski down the hill,three,346795
how many people on some grass and a bench and trees,three,449613
how many men who are talking to one another,four,34491
how many bowls of food are sitting on a table outside,four,478892
how many people is smiling for the camera beside a bike,three,466288
how many bags of coffee beans in a container,five,302869
how many police men riding horses down a street,two,399686
how many girls stand holding bananas as a man passes by,two,303735
how many people is sitting around a large table with glasses of beverages and tray of food in the middle,eight,522862
how many boats in the water and one is moving,three,181966
how many people are standing near the kite with a long orange tail,three,134325
how many zebras framed by the legs of an elephant,three,62263
how many doughnuts is sitting next to each other in a box,six,411624
how many giraffes is standing together on a field with two rhinos in the background,three,414850
how many pieces of pink luggage sit on a wooden floor,three,125298
how many laptop computers sit on a wooden table and all of the computers are all on,three,137918
how many gray elephants standing in front of a cement wall,two,364683
how many vases with flowers in them on a white background,three,26035
how many women is watching a baseball game in progress,three,495750
how many jets are flying in formation in the air,six,90106
how many men with surfboards is walking on the beach,three,41389
how many bulls staring at photographer in large pasture,three,311709
how many giraffes grazing in an area with trees,three,24847
how many street signs on a pole indicate the location of cars,two,426983
how many male teenagers standing near a tree and traffic sign,three,239803
how many red graduation bears are lined up in the row,six,170980
how many big chairs is sitting close to a fireplace in a living room,two,219687
how many piece is there of fruit on the plate,one,408543
how many pizza boxes does the table have on it,three,432832
how many players is standing on the tennis court holding tennis rackets and laughing,four,69934
how many colorful kites of assorted shapes is flying against a blue sky,six,302071
how many people hold colorful umbrellas in a dark passage,two,305667
how many man is riding the skateboard and another is riding a bicycle,one,543881
how many story is the green site seeing buss driving down the road,two,365677
how many little benches is sitting next to a hill,three,357771
how many giraffes are standing around their food that is on a pole eating,five,14686
how many jets is flying in formation in a blue sky,four,574602
how many men cross country skiing in the woods,two,334872
how many brown bears are walking through the stream,four,266825
how many boys is laying on the floor in front of laptops,two,460885
how many old refrigerators that have been sealed out on the sidewalk for pickup,two,566992
how many plates does the rectangular table have on it,three,112453
how many chickens is this around a bench with a bottle of water on it,four,271574
how many people with their hands on an outdoor kiln,six,353711
how many people are leaving and area with luggage while the child rides on a rolling suitcase,three,164864
how many boats are docked on the sandy beach,two,288825
how many workmen is posing with a sign concerning the red light they are near,two,419632
how many finger are the team members all holding up,one,379211
how many brownies topped with bananas are on a plate,nine,267388
how many people riding horses next to many parked cars,two,245654
how many people is riding brown and white horses on a farm,two,298983
how many elephants with chained legs with two men with sticks near them,two,27070
how many people is surfing the waves in the ocean,two,333724
how many zebras are grazing in the grassy field,three,197507
how many suitcases are stacked on top of each other,three,79355
how many mostly empty wine glasses is sitting on a table,four,90912
how many pink carnations set in the paper vase,four,467082
how many guys all playing baseball on a large feild,three,232049
how many men playing frisbee on a sunny day in a park,two,260982
how many baseball players walking on a grass field,ten,245802
how many men standing by some ovens in a building,three,517031
how many giraffe stand at the tree all with their noses stuck into some kind of nest,four,359365
how many cats snuggle in with the couple in bed,three,580706
how many images show some cats sitting in some office chairs,two,305546
how many young people engaged in the frisbee competition,two,153827
how many stop lights are by freeway direction signs,two,50552
how many zebra in the grassy field under a tree,three,197437
how many televisions outside a sign advertising drinks for sale,four,563827
how many elephants eat some hay on the ground together,two,488139
how many engine jet passenger airplane flying in the air,four,279605
how many tall towers abut the main part of a gothic cathedral,two,341550
how many elephants near a body of water behind a fence,three,458603
how many police motorcycles and a car in the background,two,369191
how many dogs is trying to eat out of the same bow of food,four,111131
how many chefs work in the kitchen surrounded by cups,three,38266
how many cooks in hairnets work in a restaurant kitchen,five,423872
how many giraffes in confinement stand under a tree in their enclosure,three,510611
how many airplanes is flying in a cloudy blue sky,three,400845
how many giraffes standing next to several huge rocks,two,387575
how many children are lying in the bed under an afghan,two,2543
how many sheep are running with blankets and small stuffed monkeys on their backs,five,395311
how many black birds on alley between buildings and bicycles,two,503441
how many horses standing close but in an open field,three,520456
how many people on horseback and three people is walking down a street,four,221202
how many people in the air over water with skis on,two,536648
"how many black bears is sitting amongst green , green grass",three,206377
how many hand is the man using to type on the laptop keyboard,one,217224
how many people standing outside a fence and looking at an elephant,three,518361
how many plates with meat and vegetables and a cup,two,197577
how many people is sitting on a bench holding plates of food,three,144388
how many luggages are there with bags on top of them,four,252373
how many animals are there walking down the road,three,319693
how many laptops does the room have on the table with three chairs,three,126135
how many trains are lined up on train tracks,three,466621
how many dead stuffed brown bears on display at a museum,two,7224
how many people sit at the table together and eat hot dogs,four,219735
how many mules is pulling a buggy on a dirt road,two,159338
how many luggage suitcases are stacked on each other,four,398808
how many cats on a couch covered in a sheet,two,40094
how many individuals is walking down a road with surfboards,three,19797
how many tennis players shake hands at the net on the tennis court,two,529624
how many computer monitors sitting on top of a wooden table,three,18658
how many preteen girls is posing in a field with tennis racquets,six,62029
how many donuts rest alongside an ice tea on a picnic table,two,348966
how many items are there in varying shapes in the dish,five,279990
how many young women are sitting on the grass in chairs,three,399138
cats and dogs sitting out on a statue while how many cat sniffs a bag,one,153559
how many zebras nuzzling and one zebra is laying down,two,314139
how many frisbee players are competing in front of the crowd,two,511666
"how many men in suits , four with sunglasses one without opening beer",five,110761
how many people with back packs and luggage on a train platform,three,308139
how many cows in a field that are multiple colors,three,520764
"how many men singing , three is suits and one in a t-shirt",five,278461
how many fly has the baseball pitcher in a red uniform just let,one,530925
how many trays that have food inside of them,two,289140
how many children that are playing by the fire hydrant that is spraying water,four,256659
how many dogs on a leash is sniffing each other in a park,two,314879
how many dogs are relaxing beside the man on a sidewalk,two,305247
how many sided clock is next to the christmas tree,four,155108
how many mannequin is wearing men wear in a photograph,four,16009
how many soccer players are near the soccer ball in the air,three,84013
how many grumpy people is sitting on at a long desk,three,523995
how many teenager 's studying with their laptops in a living-room four of them are sitting on the couch and two teens behind them one is texting,five,521752
how many people walking towards the crosswalk at an intersection,three,240648
how many women on bikes on the road during the day,three,355231
how many skiers gathering supplies next to a snowmobile,three,145809
how many zebras in a field with one standing and one is lying down,two,226011
how many movers is helping someone move into heir new home,eight,97391
how many cat is sitting in a suitcase and the the other cat is on the bed,one,12673
how many hot dogs in buns on a plate,two,43883
how many giraffes that are standing in the grass,two,517282
how many captive elephants is performing in an enclosed area,four,419001
how many children is standing up with wii controllers in their hands,four,116286
how many people are sitting on a couch and one of them is typing on a laptop computer,two,5632
how many books is sitting on a bed with folded paper,eight,327576
how many people walking in the snow towards some buildings,two,295659
how many people is sitting on a long bench in the city,five,298835
how many men standing side by side slicing cake,two,393140
how many small vases laid out on display on a counter,three,9127
how many people are flying kites on a beach,two,42860
how many guys in wet suits and two surfboards,two,295015
how many elephants near one another in a small body of water,three,173202
how many people standing by a horse on a halter,two,528020
how many people in a group pose in front of three elephants,five,51835
how many students standing next to a table of cakes and cupcakes,five,457861
how many giraffes in an enclosure with grass and fences,three,226961
"how many containers with different types of food , next to a small baguette",two,263276
how many people standing in a field playing baseball,three,203495
there is a man sitting on the couch next to a woman but he has how many neck ties on,three,437632
how many police officers on horseback on a city sidewalk,three,269462
the body of water that has how many elephant submerged up to it ; s head,one,358425
how many people standing and is watching the game on the screens,four,329942
how many boy is doing tricks on a skateboard over a boy riding a bike,one,284543
how many empty benches on a sidewalk in the evening,two,32289
how many airplanes is flying in formation trailing red and white smoke,seven,504488
how many turkeys roam around in the grassy field,four,487467
how many zebras grazing on dry grass in the wild,three,278045
how many hotdogs with several different condiments is sitting on a paper plate,two,421639
"how many people share food from a single small bowl ,",five,482196
how many person near the shoreline is flying a kite,one,532398
how many glasses are there of wine on the counter,four,340259
how many young men are setting on the couch using their laptops,two,53184
how many giraffes are in the field with trees and short grass,two,530772
how many planes are there that are on the ground,two,144084
how many females is having a picnic lunch in town,three,485002
how many military personnel is assiting an pld man to cut a cake on a table draped with american flag,four,568677
how many dish meal with sauce and black olives,one,573044
how many zebras grazing on a field of dry grass,four,402757
how many plate has biscuits and gravy and the other plate has sweet potato fries,one,316669
how many way 10th st with an old royal crown cola sign,one,33891
how many adults at a party smiling and holding wine glasses aloft,four,323626
how many horse has its mouth on the ground and the other horse is facing the opposite direction of the first,one,537390
how many separate vases with flowers in front of a couch,three,237081
how many men observe the flying kite at the beach,three,455211
how many man with a dog stops on the sidewalk to talk with another man,one,551795
"how many giraffes standing on green grass , near a rocky fence",two,496210
how many images show the same television with different things on the screen,six,224699
how many sheep grazing together,five,477828
how many giraffes are walking with sparse vegetation around,three,326475
how many grilled hotdogs does the plate have in buns,four,569667
how many laptops on a table with some picture showing,two,430889
how many images is capturing a man falling down a skateboard ramp,four,108991
how many cats is sitting in front of a open window,four,343235
how many men are looking in the mirror fixing a shirt,two,511967
how many giraffes are standing outdoors near a fence,three,322827
how many wheeler does the black truck have in the back of it as it stands in a parking lot,four,78314
how many engine airliner sits on the tarmac on a cloudy day,four,448358
"how many cell phones on a table , one with a cover",three,445906
how many way street sign hangs from the traffic light pole,one,475810
how many couples is getting ready for a tennis match,two,373198
how many birds stand on the wooden railing near a plastic chair,three,311694
"how many women on a tennis court dressed in black , hugging",two,482659
how many baby cows is the man walking down the middle of a street,two,579095
how many men each holding up a cell phone towards something,three,257345
how many busses parked in from of a building,three,557272
how many polar bears are walking amongst some rocks,three,158326
how many horses fenced in near two trees,five,190381
how many men at a wooden table with a pizza,two,363719
how many people smile as they pose with tennis rackets,seven,369966
how many men are fixing their ties in their formal clothing,three,517685
how many smiling people is standing near a table prepared with food for a banquet,three,320957
how many smart phones is the person holding up in their hands,two,316583
how many giraffes are there seen here together in a zoo,two,139889
how many elephants stand together partially submerged in water,three,471096
how many men is preparing a yellow race boat for a race,two,400275
how many children play the video game on a huge projected screen,three,307968
how many big hot dog does that 's she is about to down,one,393037
how many elephants in a pen that includes a waterfall,three,330284
"how many beds huddled close together , with sheets on top",three,102010
the tall man in brown walks with a cane while how many men on a bench sit in the background,two,323646
how many grapefruit with faces drawn on them are stacked in a pyramid,five,576695
how many zebras is standing together in a grassy field,three,285307
how many forks a white and brown plate and a hot dog,two,385339
how many men make the toast over breakfast in a restaurant,two,510676
how many people are playing frisbee on the grass,two,394729
how many people is this competing in a fighting game through the nintendo wii,two,421387
how many brown bear cubs is the woman holding next to a refrigerator,two,443579
how many way sign is against the blue sky and green leaves,one,498563
how many people in a field fly a yellow kite,two,308103
how many bananas are on the red plate with white flowers,three,95737
the small plastic how many tiered wedding cake on a table before large paned windows,three,319645
how many cats sit on top of a towel on a counter,two,578108
how many people are waiting on the street with an umbrella,three,397815
how many street signs a stop and all way sign and some houses and trees,two,199956
how many geese are flying in the air near trees,two,435139
how many men stand holding glasses in front of a tv playing a football game,two,324677
how many laptops on a coffee table on a wooden floor,three,137918
how many men crouched at the back end of a cow with its back legs tied,two,149616
how many very good is looking chocolate donuts are in the dunkin donuts wrap,three,9822
how many giraffes stand near the young boy and lady,two,367164
how many people are there posing with their drinks,three,260448
how many stooges tied up in ropes sitting on the floor,three,480088
"how many planes is sitting on the airports tarmac , one is lufthansa",two,579213
how many men standing by a car on a hill top,two,197807
how many giraffes are standing around the dry tree,four,317391
how many windsurfers is doing tricks off of some waves,three,314164
how many zebra is nuzzling another zebra in a field,one,576581
how many glazed donuts piled on the white plate,three,200311
how many slices of pizza rest on a round metal tray,four,248645
how many red stoplights that are on a pole,three,97871
how many eye does puppy 's showing while laying on the blanket,one,360372
how many zebra is grazing while another watches from behind,one,10733
how many people are standing on their skis talking,two,149280
how many little girls are playing with the hair dryer in a library room,two,256608
how many horses graze next to the scenic lake,three,99597
how many oxen with horns grazing in a field together,two,416684
how many men standing on a rocky ground near a bush,two,42493
how many black bears are walking across the huge fallen tree,three,54262
how many dogs is sitting in the front of a car,two,338025
how many plates of pizza are shown on top of a table,two,310193
how many monitors are next to each other on a desk,two,441296
how many giraffes is eating from two different trees in a wooded area,two,139344
how many toilets are lined up on the blue shelf,seven,389418
how many horses is standing in a area that is fenced in,four,416811
"how many air planes are flying in formation , trailing smoke",nine,290192
how many horses are grazing in an open field,three,270821
how many people in a conference room is holding up cake,four,552467
how many sandwiches covered in cheese on a pan,two,96070
how many young women is smiling in an office with desks in the background,two,563839
how many people are sitting around the low table eating fruit in a hut-like structure,six,394921
how many young ladies is smiling for the camera are about to have a pizza party,five,24554
how many men surfboarding along a large ocean wave,two,280133
how many individuals dressed in service garb cutting a cake,four,62324
how many zebras walking in a line down a road,three,219443
how many double-decker buses are parked in the field,three,47792
how many boys who are playing soccer against each other,two,54295
how many people in the ocean one on a surf board,two,490985
how many delivery bicycles are parked aligned along the wall,five,40625
how many books about polymer clay stacked on a bed,four,285477
how many men are playing frisbee on the grass,two,174522
how many cows are there watching a cat as the cat approaches the fence,three,577481
how many airplanes are flying next to each other in the sky,two,478880
how many giraffes in enclosure including a baby one,two,66987
how many adult giraffe are standing outside of a doorway,four,574947
how many wine glasses sitting on the table top,four,90912
how many wine glasses is the woman smiling has in front of her,five,81239
how many zebra in an open field of short grass,three,56312
how many giraffes in a enclosure near a building,four,171484
how many women is sitting outside by a tree with luggage,two,121056
how many masai giraffe are together at the fence enclosure,three,226961
how many people with a cell phone are having pizza,two,557746
how many zebras walk through the green field in a line,four,71502
how many giraffes standing among the trees and brush,four,152253
how many giraffe is walking down the dirt road in a forest,two,422296
how many toy toothbrushes mixed in with regular in cup,two,508177
how many cow statues sit in front of a lamp and ball statue,three,117494
how many zebras is starring out in to the distance,two,268231
how many zebras standing in grass with bushes and trees,three,212138
how many people is sitting on park bench next to tree overlooking valley,three,425269
how many cats is laying in front of a computer screen,two,308768
how many giraffes one is bending its neck around the other one,two,157502
how many way stop sign in the middle of a snowed in road,one,276853
how many boats are close to each other in the water,three,329083
how many dogs is lying on a red couch with a blanket,two,457408
how many zebras watch closely as the giraffe eats some lunch,two,22287
how many people is jumping in the air at the ski slope,four,237841
how many men who are standing in the snow,two,389352
how many plane is there on the runway of the airport,one,530640
how many boy watches as another kid performs a skateboard stunt,one,346469
how many boys stand against the wall with medals around their neck,three,91743
how many poster bed in a room beside a window,four,448574
people gather around food and drink on table while how many girl pours a drink into a cup,one,49128
how many people is standing and talking in a room next to a round table with a tablecloth with two people holding wine glasses,three,364455
how many hands are holding white video game controllers,two,108187
how many women in an office setting each have their hands in a box of donuts,two,93724
the man wearing how many ties holds his camera,three,478968
how many sheep standing on a rocky hillside covered in fog,two,88029
how many people is sitting on a bench near a tree and water,two,382357
how many airplanes parked at an airport in the middle of the day,five,481129
how many giraffe is standing side by side in on a sandy area,two,136983
how many men are carrying their skis across the snow,three,354167
how many way sign hanging on a pole,one,68748
how many glass vases sit on the wooden table outdoors,three,449504
how many knotted teddy bears laying on the cloth,two,15809
how many pieces of luggage sits on the floor,four,32105
how many little girls at a table some drinks and bread,three,342374
how many people is standing next to a cardboard cut out of two pandas,two,224692
how many curly haired buffalo with long horns in a field,two,108920
how many women in the middle of a game of tennis,two,552052
how many players shake hands over the net on a tennis court,two,431650
how many men playing baseball in a stadium,three,65880
how many ride did the jockey number on horseback in a race,seven,74574
how many ships on the blue ships with land mass in the distance,two,385885
how many way road is leading into the city,one,216319
how many giraffes are there standing around among some trees,five,461121
how many sheep in the field is looking at the camera,five,427137
how many baskets with hotdogs and a basket of french fries covered in cheese,two,333323
how many cats is sitting on an orange couch in a living room,two,403162
how many people are crossing the street as they are heading towards the stop sign,two,291503
how many cats is sitting in a window sill fighting,two,325950
how many men in red jerseys on a baseball field,two,211221
how many small children are eating from colorful plates,two,488373
how many girls in japanese pink tone kimono at starbucks,four,430257
how many way stop sign on the corner of kempa and royal,four,325471
how many goats standing around and on a wooden bench,five,20013
how many seagulls is soaring in a clear blue sky,two,239214
how many zebras is running across a beach with flamingos in the background,seven,359722
"how many containers full of vegetables , rice and fruit",three,396685
how many dogs are there curled up in a bed,two,515364
how many cows graze outside near the dirt road,three,252839
how many toothbrushes in a holder in the bathroom,five,249348
how many girls are playing tennis in there wheelchairs,two,206463
how many motorcycle riders is driving down a racing track,three,477858
how many trains are parked side by side one another on the railroad tracks,two,431764
how many buses are parked along the curb,two,310695
how many giraffes standing around in a zoo enclosure,three,268897
how many women is doing miscellaneous tasks in the kitchen,five,236125
how many cows are tied up in the residential front lawn,two,378700
how many tooth brushes is sitting in colored plastic cups,three,59582
how many zebras is walking in an open field together,two,460642
how many happy skiers standing on a winners platform,three,294787
how many giraffes in their pen a fence grass and trees,two,354525
how many buses are there parked beside each other,six,576122
how many people playing with a white frisbee at the bottom of a hill,three,318468
how many giraffes in a field near wood and trees,two,139889
how many trains is sitting on tracks beside each other,two,176946
how many men in hats is riding horses at a fairground,two,449095
how many people bent down about to race each other,two,338787
how many zebras are standing in an open field,three,154
how many eye does the smiling girl wink in the kitchen,one,245096
how many bowls of oranges on a counter,two,380108
"how many boats are in the water next to the shore , with one man walking toward a boat",two,331594
the orange sign shows where a gas station is and the other sign is how many way road,one,442600
the red white and blue how many passenger airplane,one,534155
how many small pizzas line a table with glasses of water,three,566301
how many people is driving down a track on motorcycles,three,345608
how many airplanes leave streams of colored smoke in their wake,seven,573922
how many long horned sheep grazing in the grass,eight,420643
how many views are here of the same window with varying opening of the shutters,four,194753
how many tennis players is greeting each other at the net,two,351861
the large crowd watches as how many elephants walk into the water,three,318231
how many trains are parked in the small rail yard as another passes,five,465892
the bench seats a few people as bikes are parked nearby and how many man sits on a brick walkway as another boy in blue stands near them,one,555833
how many people with wet suits on is walking with their surfboards,four,542103
how many horses eating grass with mountains in the background,two,389998
how many winter athletes racing on cross country skis,three,104255
how many teddy bears that are next to each other,three,529795
how many young boys is sitting in front of several televisions,three,458969
how many pairs of rusty scissors is hanging from nails,three,517936
how many chickens standing around in a small coop,five,379517
how many people is sitting on a metal pole in the snow,two,439939
how many horses are tied to the post on a beach,four,77874
how many people are there on a small boat in the ocean,four,576733
how many motorcycles are parked in front of the store,two,479372
how many people playing wii in a living room while other people watch,two,389965
how many cats is sitting underneath stacks of chairs in a building,two,208011
how many polar bears standing next to one another,two,154011
how many ambulances lined in a row are parked in a parking lot,three,277188
how many dogs in the water near a boat with a life saver,three,256229
how many baseball players casually stand with each other,three,246390
how many people riding horses with trees in the background,three,560885
the plate has how many pie pieces and rolled dough on it,three,267719
how many people all is putting their hands in the center,five,140028
how many people on a small boat in a mellow body of water,six,108221
how many people are standing by the cake shaped like an american flag,four,133650
