question,answer,id
what was both blue in color,bicycles,478132
"what the streets in front of a barber shop in the town of wayland , michigan",cars,365041
what are standing near a stone wall looking beyond,giraffes,445768
what rests in the light cast by a television screen,cat,321736
what is the woman holding with the keyboard and monitor detached,laptop,538574
what is sitting on the plate near some glasses,sandwich,37394
what is placed in the yard as a planter,toilet,24450
what is headed for its destination,bus,122902
the small dog sits on a cushion and looks out what,window,200376
what ; one dressed as a female and one male,bears,345701
"what stands majestically , blending in to the savanna",giraffe,528116
the close up view of someone 's hand holding what,phone,388070
what sit on plates next to a flask of tea,apples,306080
what moored at the pier on a lake surrounded by mountains,boats,2623
what is going down the large river,boat,475370
what is at the end of a stretch of water,tower,185826
what is moving along train tracks,locomotive,72993
what sits on top of the hill,house,202545
what is the giraffe tongue reaching out leaves off,tree,425041
what are an old man and a young boy playing,frisbee,434986
what is there sitting on a wood surface,frisbee,312662
what do the diet book and some fruit kn sitting on the counter,plate,415222
what sits in an empty parking lot,motorcycle,76014
pre what next to bananas that look brown,apples,138507
colorful blue and red vase depicting what,bird,478195
what navigate through the busy traffic of the city road,cars,300414
what is sitting on a stove,pot,274999
"what did bedroom , king size in light brown tone bed cover , small table for writing , probably hotel room",bed,528782
what is about to take off from the field,helicopter,414754
what flies high over snow capped mountains,airplane,296059
what is flying across the sky,airplane,341916
"what racer , making the tight turn rounding a corner",bicycle,323125
what walks among grass and rocky terrain,bear,528882
what is flying through a blue sky,airplane,81406
what walks around his zoo exhibit,bear,405718
what did an unpainted wooded with two signs on it and a small fire hydrant,fence,400860
what sits inside of an outside kitchen,floor,551986
what is driving down the train tracks outside,train,218862
what is parked near the tables,truck,411603
"the parked red , white , and travel what",bus,78087
what are there eating from one tree,giraffes,130967
what is topped with avocado and cilantro,pizza,567914
what drives down the track surrounded by hills and trees,train,231060
the woman wears what and carries an umbrella,sunglasses,440340
what parked next to each other on tracks,trains,422869
what are the baseball players holding,bats,180555
what stands next to the small kitten,dog,571076
what are parked in front of a garage,vehicles,404183
what is parked near other cars in an alleyway,truck,416901
what display in the clothing store,window,362764
what about to cut the british pound note,scissors,282900
what partially buried by the dirt,hydrant,457651
what seated at the green table in a small kitchen,sculpture,242261
what are there next to each other with chairs in them,boats,530403
what is the boat traveling past an island n,ocean,331085
what is set on the table,vase,399220
what does the man is skiing on with shades on,mountain,270534
what is posed to be directing behind the camera,bear,229440
what sits in the forest,hydrant,176098
what drawn carriage moving through the street of a small town,horse,196049
what pull the carriage with three men dressed in red on it,horses,163220
what does the batter throw after a hit in a baseball game,bat,400558
what stands on white sand looking at the ocean,seagull,418586
what is walking alone in the field with grass,elephant,5263
what is walking through the pond,bear,52044
what is next to the monitor with the same image on both,computer,292558
what are grazing in the field,sheep,343696
what stands in front of a line of trees,elephant,198977
what might get the shock this fence is electrified,elephant,409179
what is standing on the side of the road,cow,564643
what is sitting next to a kitchen with hard wood floors,table,176174
what is leaning against the trunk of a tree,bear,7936
what protrudes from the corner of a brick building,clock,407091
what is near some tall trees,garden,353412
man holding what want another man ties down,towel,184610
the person holding what up to their face while sitting in a car,phone,236661
there is a brown and white horse eating what on a field,grass,551597
what is the skater in the black and white photo performing,rail,52112
what is decorated with words and objects,cake,245733
what are young women playing on the grass,frisbee,276671
what filled with food to eat,containers,573337
what sits in the center of a desk in an empty room overlooking a residential landscape,computer,500077
what shows the very colorful bus behind this vehicle,mirror,479949
what did the stop sign on a corner with water and snow cover in the distance,mountains,154648
"what shows the white toilet , white bathtub and a silver sink",bathroom,341534
what does the person fly on the bridge,kite,183015
what perched on top of a green bush,bird,463984
what is by the water,hydrant,568947
what is driving along down the street lined with trees,bus,360397
the man using what looks on,blender,182367
what is the man returning while playing tennis,ball,412931
what is sitting on top of a grass covered field,car,163897
what are laying on a bed with a patterned comforter,dogs,457214
what are being displayed on top of a lap top,phones,320125
what is on the frying pan,sandwich,42519
what are standing out in the field,zebras,186045
what parked in grassy area next to a picnic table,motorcycle,163114
someone holding a single glazed krispy what,donut,36413
what stand next to the chain linked fence,giraffe,226961
what is parked next to the red motorcycle,motorcycle,348436
what stands with the cross on the roof top,building,335925
what are being flown above the water at a river or lake,kites,343183
what topped with the cut in half sandwich with chips and salad,plate,466242
what decorated with decals rides down the road,trolley,199534
what is driving down a city street,bus,530433
what are driving by each other going different ways,buses,484620
what is flying high,kite,161545
what are traveling on a highway with kites in the sky,cars,490328
what is parked outside the building getting an electrical charge,car,59384
what walks in the foreground while a bison looks on,bird,334046
what parked at an airport with a food service truck in front,plant,300011
what looks old and rusty on the sidewalk,hydrant,368768
what did the woman standing on top of a grass cover,hillside,366005
what is filled with different types of kites,sky,318657
what a wall behind a cobblestone path,benches,220139
what walks in front of an adult giraffe,giraffe,536579
what is rolling down the tracks,train,81556
what are travelling on the bridge over the water,trains,138067
what looks off into the distance at the light,cat,73260
what sliced in four pieces and a beverage in a glass on a table,pizza,250293
what sits perched on the tree branch,eagle,104051
what does the bathroom feature along with a sink,bathtub,48892
what filled with lots of leafy green plants,garden,172366
what topped with different types of foods,plate,251988
what is parked on the street,truck,458876
what proceed single file down a street in procession,trucks,557183
what shaped like two animal characters,cake,416054
what are on the tea saucer,donuts,285397
what are some of the smallest ever seen,scissors,385684
what look like they could be twins,giraffes,207065
"what features the white bedspread , chandelier , lamps , case , animal print pillows , and there is a door open to another room",bedroom,538547
what is the baggage handler loading onto a plane,luggage,199432
smiling people enjoying what together,meal,122147
recreational what beneath an umbrella on a beach,furniture,308349
what is racing down train tracks,train,464555
what do the man cross on a trail surrounded by trees,skis,8468
what is floating in a lake next to massive snow covered mountains,boat,288642
what is done in colors of black and red,room,217725
what is flying with its wheels down,airplane,194862
multiple what hanging from ropes next to a rock,bears,473972
what does the stuff bear is on,chair,554341
"what graze in the field beyond a barbed wire fence ,",cows,472455
what is the skater using,skateboard,335395
what is someone holding up,banana,267956
what loaded with the bunch of toppings and wrapped in foil,dogs,411257
what are lying on someone 's dirty unmade bed,cats,539008
what is stretching its neck up into a tree,giraffe,41802
what are galloping around their enclosed dirt turf,horses,343558
what casts the shadow on four chairs on a beach,umbrella,229058
what is held under the faucet,toothbrush,468214
what is going down the road,bus,560997
what are the man and small dog riding down the street,bicycle,325042
"what are there turned on , on the desk",laptops,129821
what seem to be sharing something together,birds,496831
the man riding what down the side of a snow covered slope,snowboard,214888
what is the black man sitting on,sofa,270024
what did the statue with two pools and a clock tower on a tree line,sidewalk,434072
what drives down the road,bus,548824
what is leaning next to the pole outside,bicycle,298182
what are the animals eating outside,grass,385130
what are staring outside through a window,cats,271249
what hangs on the barbed wire,bird,259658
what carries the red frisbee on a field,dog,91275
what are by the water and there are a bunch of horses in the distance on a grassy field,horses,209851
what is the male skateboarder skating up,wall,454359
what is on exhibit at the museum,airplane,154068
what do two people hold at a restaurant,glasses,131315
what are two children carrying and walking along,umbrellas,21070
what are walking through the street during traffic,goats,116398
what does the woman set up beside a fire hydrant to paint a masterpiece,shop,289621
what are coming through an intersection where there are stop lights,cars,16113
what is on by the laptop on a desk,lamp,84284
what is young man holding a baseball glove and wearing,cap,451703
what placed next to soft drink container,machine,467262
what are in the shape of a heart in the frying pan,vegetables,222276
what sliced in half with a bowl of cereal and a spoon,sandwich,76877
what are flying in the sky over the water,kites,377297
what is sitting in a living room,tv,577725
what is in the small bathroom,toilet,129894
what parked by the construction site,trailer,525248
what is sitting on the side of the road,car,206622
what are out in the sky with trails behind them,airplanes,60953
what led by the man through a street next to a building,pony,388772
what is the man walking on the beach carries,surfboard,430175
what lie next to the boat in the sand,cows,140500
what are used to open an ipod package,scissors,218625
what sits atop the tiled black and white floor,toilet,354600
what did the woman placing open on tables in a room,umbrellas,315168
what does the man on his lunch is eating,sandwich,290398
what is shown on the tray with a side of cole slaw,sandwich,122097
what are grazing in the lush field of grass,sheep,542674
what did the cow standing on top of a grass cover,hill,268603
what is on the runway,airplane,404877
what topped with daisies made from icing,cake,490247
what is driving on the train tracks,train,41843
what is sitting in the middle of a bathroom,tub,228442
what does the man with blue shorts and a green t-shirt and blue suspenders and holds,frisbee,519510
what did a carve up sitting on a table,cake,215847
what is the woman in white wearing outside,skies,373509
what is the man holding,banana,31653
what sits at an airport,jet,141494
what do the parking meter pay on an empty street with no cars or people,station,162596
what of dishes and the floor is old,sink,307502
the fire hydrant out side what,outside,291683
fishing what docked on a busy shore,boat,534189
what are three people sitting at a table in a brightly lit,restaurant,218832
what are three snow skiers holding on their shoulders,skis,154373
what is the man using on a city street,booth,326320
what does the woman in a camping chair use,laptop,27041
what parked by some vehicles,airplane,492882
what sit on the plate with other fruit,bananas,230152
what is travelling down the tracks,train,224260
the young woman in a coat holding what,laptop,333643
what is spotlessly clean,kitchen,417276
two girls holding what in a field of wildflowers,umbrellas,262012
the man riding what down a snow covered ski slope,skis,8968
what filled with pink and green flowers on a table,vase,147716
what is eating a snack,cats,223932
the male tennis player wearing what is playing tennis,shirt,130007
what is laying on the floor resting it 's head on a shoe,cat,381875
four people standing on a lawn holding what,surfboard,149996
two women flying what in a field of long grass,kite,136493
what is there walking through the woods,bear,70794
what does the guy in a yellow shirt catch,frisbee,461281
what parked on the side of the road,car,203711
what is the man wearinga and cutting a cake,hat,400377
what are standing on the grassy field,sheep,325346
what appear to be kissing and in love,elephants,30065
two people enjoying what at a restaurant,pizzas,464598
what filled with different types of asian businesses,building,269372
what is hiding under the blue blanket,kitten,454996
what topped with different types of donuts,dish,490385
the dog wearing what looks in a mirror,suit,168020
what is the person holding with a doughnut in it,bowl,354936
what is sliced in half and placed on a bun,dog,27534
what covered in cheese and broccoli on a blue plate,pizza,305517
what are wearing harnesses and red caps,horses,281595
what is the young man swing,bat,236186
what are standing watching two lions walking away,zebras,119938
what is this turning a street corner,bus,222703
what parked across from the building on a busy city street,cars,503378
what parked next to each other,buses,52693
the person holding what walks by a dog on the sidewalk,umbrella,45785
what is the person snowboarding down a snow covered,hill,299585
there is a very long yellow train coming up what,tracks,351537
what holding a sandwich with fruit and vegetables plus cookies,container,510027
what holds many items and is next to a file cabinet,cabinet,251700
the tattooed woman in a bikini holding what,surfboard,161814
the woman in black jacket holding what,cellphone,335357
what is sitting on the knees of someone in a chair,laptop,269045
what stands apart from the black and white photo of people standing in front of a statue,umbrella,146954
what makes its way through the middle of the city,truck,420634
what is clean and ready for guests to use,room,499147
two men vigorously compete over what,ball,190732
the couple of white horses walking along side what,hillside,516071
what is stuck into the sand at the beach,umbrella,48733
what are walking through a flower and grass covered park,bears,564920
what walks in front of a building,bear,74032
what roam through the grassy area,bears,156216
what is sitting next to a truck on a runway,jet,53111
park what to the field in winter,bench,33787
what is living displayed in front of a window,furniture,577225
what is looking at her cell phone,shirt,175541
what is sitting on the red leather chair,cat,74825
what is perched on the tree limb outside,bird,379317
what is pulling the car on a highway,truck,160910
an older couple cutting what together,cake,361394
what set beside the christmas tree,bear,290889
the professional camera and light facing what,oven,348871
what is covered in stickers on it,refrigerator,237954
what is standing near the beach,box,324246
what parked next to the sidewalk on the street,motorcycle,490887
the person on a silver three wheeled what,motorcycle,349472
what is there left of this pizza,slice,157204
what decides to take advantage of a pause,horse,441407
what is walking behind the person,dog,255706
what sits on the parked motor bike,dog,2337
what lies on the plate containing half of a chocolate cake,knife,306047
what are the friends all eating at the table in the restaurant,dinner,57217
what is lying on a field with grass,frisbee,7778
what sleep together inside the pet bed,cats,445731
the young boy wearing what poses with a glove,uniform,431824
what is next to the street,hydrant,115422
the man riding what on top of snow covered ground,skis,340136
what next to the road with a yellow suv is driving on it,horse,170035
what is riding through some waters,boat,355321
what is standing on the grassy ledge with mountains behind it,horse,485082
what do the very modern office break with a kitchenette,room,451033
what covered in toppings on top of a container,dog,171444
what sits on the table in front of a couch,tv,416047
what sits on the branch in a tree,bird,521881
what is laying down alone in the room,cat,233970
what topped with toasted bread and fries,plate,280758
what stopped at the train station with empty platforms,trains,519165
what is standing on the logs,bear,3398
what is made with matching pillows and a blanket,bed,29090
what is on the plate with beans,sandwich,186247
"what packed with mac and cheese , vegetables and a treat",box,460408
what walk next to each other on rocky ground,cattle,566592
what parked next to the double decker bus,truck,335109
what is the person flying while standing in the water of a beach,kite,202806
what is holding the meat with a side of cooked vegetables,dish,473608
what is the man trying with his chosen shirt,tie,448671
what hangs open above the bidet in a bathroom,window,352233
what colored like flags of countries in some type of gallery,boards,153142
what is sitting outside the display window of a clothing shop,motorcycle,259766
what do pasta and various vegetables cover,plate,416776
what is clean and empty of people,room,238177
what filled with lots of flowers near a window,vase,20213
what is sitting on top of a dry grass field,bus,20289
what is driving down the quiet road,car,396907
what sits in front of a shower with a glass slider,toilet,67405
what are sitting parked beside each other in front of buildings,buses,530132
what sits in the derby car under which another teddy bear is pinned,bear,357004
the man behind a fence swings what,bat,441850
what is the young man carrying,kites,7500
what move through an intersection below a green stoplight,cars,166126
what is the man using,computer,264244
what hung on the refrigerator by magnets,pictures,549517
what left out upside down in the dirt,umbrella,118762
what is very old and pieced together,fence,76627
what is the man on a tennis court holding,racquet,542090
what did an elephant paint,picture,571351
what is sitting under the tree in a park,bench,395469
what is sitting next to a software titled '' law & order special victims unit '',computer,397315
what loaded with green bananas with people in the background,cart,111525
what is sitting on top of a glass plate,cake,169732
what is grazing on the green grass,zebra,458625
what is flying through the air during the day,airplane,19852
what stands tall among the dry trees,giraffe,382291
what is the boy kicking with one leg,ball,268739
what monitor sitting next to the computer keyboard,computer,143392
what is cut with pieces out of it,cake,552004
what is on the rock in the river,bird,216924
what is holding the frisbee standing on grass,dog,394
what is two kitty cats resting and cuddling in a cat bed upon a queen sized,bed,445731
what sits oddly on the sidewalk in a residential area,toilet,224081
what parked next to the large dog,truck,498890
what are docked together in the line on the water,boats,114149
"what topped with orange slices , eggs and other fruit",plate,344259
what are facing the garden like area,benches,378659
what are standing next to an enclosure at a zoo,elephants,245272
what eyes look uncentered and crazy,bear,267350
"what features the desk , bed and art on the walls",bedroom,38733
what are in front of a long bathroom mirror,sinks,152531
what parked by the yellow topped fire hydrant,car,493477
what features oak storage and casual accessories,room,76816
what sit or stand in the sand,cows,470622
what does the woman hold up with a pepper on the side,sandwich,356184
what do two lap,computers,19980
what is in the blender on a table,fruit,246382
what are in the vase with a yellow background,flowers,210193
there are two men playing what together in the grass,frisbee,174522
what look distant in the green grass,sheep,108165
the man and a woman holding what,umbrellas,506617
what selling bananas and other fruit,fruit,66166
what are eating outside in the large pen,giraffes,486825
what is the small vase on the table holding,flowers,197155
what do surfers dot,ocean,227828
"what are looking on , away from the camera",zebras,442670
what is decorated with the yellow and white patchwork quilt and a stuffed owl,bed,404148
what is the baseball player swinging,bat,420005
what are there docked in the water,boats,268114
what is parked in the lot by a highway overpass,car,123862
what are hanging from the ceiling in this photo,umbrellas,198545
what mounted clock on a brick building with two sculptures on either of it 's sides,wall,277433
what is happy for the car ride,dog,90827
what next to people is sitting at a table,pole,410808
what set on the white plate,broccoli,507511
what sit parked at the bus terminal at sunset,buses,217592
"what features browned vegetables with fruit , all covered with a sauce",platter,487775
the man in airport wit what,machine,426853
"what are perched on rocks , looking into the water",bears,134081
what are in the row showing off how pretty they are,motorcycles,540245
what sits in the grass,truck,370149
the room that has what surrounded by two shelving units,couch,331249
what do the man and a woman hold up,glasses,140935
what is sitting on some sheet music on the keyboard,cat,173365
what are in the green field grazing on grass,cows,38552
what train that is traveling down railroad tracks,cargo,485752
what is driving down the busy road,bus,96640
what parked at an airport,airplane,463581
what a passenger airplane to the gate,vehicle,280024
what is laying down next to another zebra,zebra,257490
what opened next to other luggage,case,254841
what is flying in a blue and white sky,jet,337013
three people playing baseball with one holding what,bat,257528
what lays down on the laptop keyboard,cat,26359
what does the back view of a person skateboard up,ramp,485808
what walks through the woods with tall tree tops,giraffe,350969
what did the train carrying cylinder shape behind it,cars,255576
what are going down the street in the city,cars,124739
two men wearing what sit across from each other talking,suits,371392
what is connected to the boarding device at an airport,airliner,360606
what is the man wearing a hooded jacket flies,kite,326076
what parked beside the yellow building alone,truck,387267
what topped with lots of computers,desk,95828
what does the person feed to a giraffe,carrot,309152
what are riding along the highway by a field,motorcycles,160818
what drinking some water from a tube,birds,33799
what sits against the washroom wall,toilet,146131
narrow what with the large sink and laminate flooring,kitchen,444015
what is walking through a grass covered hillside,giraffe,249656
what is clean but no one is home this time of day,house,73549
what are resting in calm waters in the midst of skyscrapers,boats,147924
what next to two smaller sheep,sheep,187540
what does the laptop on that 's,desk,169352
what are sitting on a bird feeder near a tree,birds,315163
what ready to be served,pizza,99466
what painted on the side of a canadian train,picture,204785
what is on the kitchen floor,box,206082
what moved through the ocean,ship,219462
what is the child on a sports field throwing,frisbee,14769
what sits on the walkway of a subway terminal,suitcase,214658
what surround some plates of wine and cheese,bottles,553487
the woman wearing what looks in the fridge,shirt,252925
what are sitting on the branches of a tree,birds,80835
what is passing through the city intersection,bus,393121
what is in the car with his nose up to the partially rolled down window,dog,20613
what train moving through rolling grassy hills,engine,566262
"what topped with fries , corn and other items",plate,334755
what is full with computers and other hardware,desk,356856
what is the zebra strolling through an open field pass,tree,198832
what resting its head on a tree in an enclosure,bear,507605
what stands outside by an old building,ram,490222
what are piled on to of each other,suitcases,123831
the young man wearing what poses in a hallway for a picture,suit,386085
what sit in the row on train tracks,car,525398
what are pulling the plow guided by cowboys,horses,491739
what passes the sign giving directions to a freeway,car,118081
what lined up next to each other,motorcycles,132290
what does the woman kick during a game,ball,464789
what topped with stuffed animals leaning up against a wall,chair,402770
what is the collie dog wearing,hat,489352
what lie on the blanket on a sofa,cats,403162
what is the woman holding up,phone,5430
what poses for the close-up photos,giraffe,297075
what are lying on the wooden bed,dogs,336353
what topped with lots of clutter,desk,180569
what are some people on some grass and some flying,kites,381619
what is sitting open on top of a workbook,cellphone,170413
what is sitting at a table with water and a hot beverage looking out a window,fruit,483851
what follows another grey car down a street lined with trees,car,223481
what sits in the middle of a field,bench,485422
what sit in front of a mirror,toothbrushes,511358
what centered outside on the pier,clock,420354
what decorated with engravings of flowers,clock,241667
what can be seen grazing on leaves,elephants,369170
what is the man riding with bright white tusks,elephant,25273
what is laying down on some rocks,bear,328295
what does the grainy photo show with two cats sitting on the roof,car,499018
what is parked on the side of the road,motorcycle,3682
what does the grumpy looking man check in the park,phone,514945
the man swinging what as people watch him,bag,321700
what are dressed identically and pushed together,beds,515423
what are sitting on the wooden cutting board,oranges,564573
what are almost gone,pizzas,304093
what filled with water and a plant with green leaves and purple flowers,vase,176414
what is against the blue sky,tower,292868
what is set beside the bed with a grey cover,computer,172218
what is the young boy eating,outside,361594
what are eating and drinking in the big pen,giraffes,430065
what flies in the sky over some snowy mountain tops,airplane,454951
what parked on the lawn of a country house,motorcycles,117283
what is holding two computer monitors,desk,380239
what is the woman boarding,bus,470028
what are eating the grass on a urban area,cows,452213
what is walking next to a snow covered hillside,bear,481552
the few guys play their video game son what,couch,541721
what is sitting next to the made bed and cabinets,chair,287782
what is sitting on an airport tarmac,airplane,434381
what parked in am empty parking lot . near a building,bus,542587
what glasses the mirror and white table cloth,bottles,373219
what are lying down and grazing in the open field,cows,237401
what is the small baby eating,banana,217339
what is sticking his head out of a car window,dog,546228
what are walking through the grass on a sunny day,elephants,319038
what stands beneath the tree branch in front of a wall in an enclosure,zebra,336811
what rests on the barbed wire,bird,432805
what walks through the group of bushes with a plant in its mouth,bear,499634
what is laying on the top of a refrigerator in a kitchen,cat,214316
what filled with food on top of a counter,blender,401821
what monitors sitting on the desk top behind a keyboard and mouse,computer,458522
what is sitting on top of a metal object,bird,463430
what are sitting on the branches of a tree,birds,65198
what is shown sitting on the counter,laptop,2244
delicious looking what set out for someone to enjoy,dinner,247515
what sits in the corner of a room between a couch and chair,lamp,487510
the white plate topped with sardine and sauce covered what,bread,272747
the lady taking what in a car mirror of a dog sticking it 's head out the window,picture,40211
what is looking across the valley,goat,498769
what is on the table with a knife in it,apple,203602
what does in the background flourish behind a yellow fire hydrant,tree,534331
what is parked outside,truck,284925
what is in the air,airplane,284333
what is floating on the lake surrounded by mountains with glaciers,boat,87210
tropical what on the stalk in verdant tropical forest,fruit,337201
what glides down the beautifully lighted canal,boat,496953
what attached to the public transit bus,bicycle,63626
what filled with roses next to lit candles on a table,vase,229541
"what is the person wearing a hat with a thought bubble above their head , next to a wall mounted",clock,147314
what propped up against the wooden post,surfboard,274521
what is sitting in the microwave,bowl,288275
what are the bunch of friends eating at a pizzeria,pizza,132889
"what do the various containers , an address plate , and some old books fill",shelf,281273
what parked on the sidewalk,scooter,78355
what situated on the outskirts of a city,track,356851
what filled with lots of different fruits and vegetables,tree,185436
what was served in the pretty blue bowl,dinner,336088
what covered in christmas lights traveling down a street,truck,224140
what filled with the mixture on top of a counter,blender,54218
the man wearing what walks in the rain with an umbrella,tie,298262
what waits at the stop sign on a town street,car,127823
what was sleeping on the desk behind the keyboard,kitten,518026
what shows the baseball batter in uniform,picture,512844
what perched on the large white cable,birds,173610
what are driving down the busy highway as a train passes overhead,cars,86686
what parked on a runway with passenger steps extended out,jet,562863
what are lined up near the construction worker holding a stop sign,cars,358580
what travels down the empty road,bus,407585
what walks beside the larger adult,zebra,461480
what are parked near the row of trees,buses,293246
what is covered in fluffy white snow,bicycle,260513
what topped with broccoli and a fork,plate,173882
what is the woman working in a kitchen ices,donuts,105531
what displays the large commercial truck driving down the road,photograph,551941
what does the square white bowl hold,salad,389152
what are parked near the destroyed house,vehicles,285679
what do two green and yellow look alike,bicycles,216378
what sits silently on the nightstand,bear,114694
what is from the fleet of the bangladesh air force,airplane,25404
what walks in the rain at the zoo,bear,469181
what stand near the fence of their snowy paddock,horses,323585
what are stocked with the variety of donuts,shelves,110111
what lies on top of a blanket and wii controller,cat,311965
what is sitting on plates and a tray,meal,384953
what flies buy while someone flies a plane kite,jet,550435
what fly over the ocean water before a rock clip with a lighthouse in the background,seagulls,557047
what is the man hitting with a racket,ball,482446
what is wearing the saddle on a sandy beach,horse,439595
two cats sit next to each other and look out what,window,271249
what walks around the street near people,bull,335747
what is parked in the grassy runway,airplane,571237
what lie on the ground,airplanes,183646
what is decorated with the blue train and a red railroad track,cake,22429
what is really busy with customers,station,306535
what is passing overhead about to land,jet,335255
what is driving down the street,bus,410580
what is napping with the bear on the rug,puppy,389584
what sits in front of some bottled beverages,cat,388031
"what filled with veggies , a pastry and other items",containers,137704
what sits near the stone fence on a cloudy day,tower,530085
what holds the comical sign depicting odd ingredients,donut,240195
what is there next to a typer,screen,344945
what is busy with people riding and walking crossing it,road,144552
what are in this room along with a guy laying on the floor,boards,80541
what topped with strawberry short cake next to a pink blob,plate,500356
what perched on top of a roof made out of wooden boards,bird,433631
what are standing up near the ocean,boards,293586
what perched up in the tree,bird,397502
three people wearing wetsuits and holding what,surfboards,426640
what tied up with the weight by a tree,horse,387056
what fly above the semicircle of american flags,kites,471283
what sits on top of a full trash can on a sidewalk,oven,180794
what is not currently being used,cart,163302
this bathroom is all beige and has what,sink,213539
the man is skiing down a hill covered what,mountain,17096
what sits in the vase,flower,427613
what is laying on a couch,dog,456788
two men carrying what across snow covered ground,snowboards,423602
what are in their pen in a zoo,elephants,495609
what are flying low over beach and water,birds,280094
what climb into the back of a truck in a fenced enclosure,sheep,184794
what is laying on the top of a truck,dog,408623
what stacked on top of each other with both doors open,refrigerators,56647
what is near wine glasses,bowl,26041
what is on the side of a side walk,hydrant,13352
what do an air force flying in the sky,jet,81461
what is served on the beige plate,sandwich,480257
what parked along both sides of a street,motorcycles,558387
what is parked outside the house next to a clothesline,car,178319
what are in the vase on the table,flowers,295286
what is sleeping on someones lap in a living room,cat,3353
"what did warmly dress , angry woman eating",donut,96793
what moving in the water is approaching a dock,ship,292314
what shirtless on the concrete surfaces,skateboards,365662
what are showing a variety of different foods,pictures,174500
what is in the banana shaped container,banana,74138
what patrolling the ocean,boat,202050
what does the plate hold with a sauce,broccoli,275663
what are fifteen cents each at the store,bananas,101330
what grows out of the top of a metal pole,plant,317684
dirty what seen from doorway to the room,toilet,304642
what next to a tree in a park,giraffe,436947
what does the young man hold while lying on the grass,phone,240240
what sitting next to and climbing on boulder rocks,bears,399984
what walks out of the barn and into the sun,giraffe,434665
what are crowd of people standing around well lit at night,tower,65144
what is the little girl posing for a picture and holding,umbrella,570477
what is the man sitting at his desk and eating,lunch,17877
what perched on top of a tree branch,bird,333916
"shelf with bird , vase , tin and picture what",frame,347967
what are flying together in tight formation under a cloudy sky,airplanes,581218
what are there sitting on the plate,donuts,365911
what are left in the kitchen,bags,52497
"what are three people standing with luggage , two are holding",drinks,336910
what parked at the railroad crossing while a train goes by,car,138290
what is the man wearing next to a bike,hat,147331
"an aerial shot , and what",roses,529804
what are side by side on a desk,computers,496516
what is lit by two light on each side,bed,422656
what is sandwiched between two large buses,car,72740
what sits on the end of a wall,pot,151939
what is glowing in the dark,keyboard,154066
what is sealed and put on the ground,luggage,105756
what is filled with various kinds of airplanes,hangar,524877
what are stacked on and near the rack,surfboards,408854
what is laying on top of a white bed,dog,534789
what is straining against his leash to smell someone close by,dog,333863
some people checking out what made with skate boards,chairs,527886
what parked on the street beside a fire hydrant,car,176505
what is the good place to rest,bench,575918
what parked next to the green bus in an empty lot,bus,503061
what is outside the store used as a decoration,cow,241531
what displayed on ornate sculptured indoor wall,clock,281027
what holds purple flowers and red leaves,vase,505597
what is there parked on a street,truck,260740
what train traveling down train tracks,engine,72993
what is the horse pulling,wagon,401625
what watches interested in what 's on the television,cat,309580
what is there flying over the ocean,birds,35451
what next to a pile of rocks,giraffe,192681
what are shown underneath the mirror and soap dispenser,sinks,116078
"what sits inside the train station , a person stands beside it",engine,137105
what is this sitting in a wood basket,fruit,428502
what bear wading in the stream,grizzly,288586
what did the resting cat on a blue recliner and several stuff on the headrest,toys,496106
what is an older gentleman eating a chocolate covered,donut,37852
what shaped like the surf board with a roll and butter,plate,426474
what floats in water near some debris,bird,353480
what lumbers around in the grass,bear,41226
what propelar during flight in mid air,airplanes,203704
what stretches his neck to reach something on the rocky wall,giraffe,238554
what is sitting outside with the sign on it,toilet,400133
what rests upon the flat screen tv,cat,563869
what is the baseball player dropping and getting ready to run,bat,142098
what sits in front of a water bowl staring off elsewhere,kitty,239323
what parked in the driveway,motorcycle,124734
what are laying on a sheet with a computer in the front,cats,405058
what lies on top of a pink travel bag,hat,84324
what sits upon the red hat stand,cap,494003
what is the group of people riding skis on the side of a snow covered,mountain,562144
what are siting on the beach,bears,85427
what are flying next to one anotehr,jets,72030
what passes under the tunnel,train,160028
what are sitting on wrapper that is sitting on a table,donuts,567018
what gather to eat from branches in a zoo,giraffes,456569
what sits in the window of a brown brick building,cat,85728
what viewable at the top of a building,clocks,475245
what sits in the green bathroom,toilet,325310
what phone sitting on the table by a beer,cellphone,365431
what parked next to the parking meter in a down town area,car,511301
what are three zebras eating in a field,plants,74312
the man wearing what with cities on it and a red hat is sitting on a bench,shirt,227337
what is sitting in the middle of a city,tower,501085
what are lying on the pavement as the white horse passes by,dogs,535432
the red traffic light next to what,building,422576
two people holding what and wearing goggles,boards,274907
what is sitting in some bushes,bird,326377
what wraps around another elephant 's head as they stand on some steps,trunk,509518
what a ball on the beach,dog,264695
what are sitting on top of a white sink,toothbrushes,26725
what is turning onto the street near the pedestrians,bus,165347
what sits in the middle of the floor with rolled towels on the rack behind it and a towel neatly folded over the edge,bathtub,340119
what sits on the warning side by the water,bird,53640
what eat grass in a field under a big blue sky,cows,494162
what is half eaten and sitting on the paper towel,sandwich,16292
what face depicting morning noon and night,clock,272335
what did green trains cross on a bridge above a river,track,439236
what holds the sandwich and chips on top of a table,plate,475425
what is hanging on the brick wall,clock,35763
what are playing together in the snow,bears,145212
what are hanging on the straw wall,toothbrushes,552585
what show the child holding an umbrella over another sleeping child,painting,421825
what is parked in the runway near loading trucks,airplane,16418
